SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44,0,-0.063
Elongation till break,1-Preload,0.200,44,0,0.014
Elongation till break,1-Preload,0.400,44,0,-0.011
Elongation till break,1-Stretch,0.420,44,0,0.014
Elongation till break,1-Stretch,0.620,44.372,0.372,0.323
Elongation till break,1-Stretch,0.820,44.813,0.813,0.658
Elongation till break,1-Stretch,1.020,45.254,1.254,1.070
Elongation till break,1-Stretch,1.220,45.695,1.695,1.508
Elongation till break,1-Stretch,1.420,46.137,2.137,1.843
Elongation till break,1-Stretch,1.620,46.578,2.578,2.280
Elongation till break,1-Stretch,1.820,47.019,3.019,2.744
Elongation till break,1-Stretch,2.020,47.46,3.46,3.130
Elongation till break,1-Stretch,2.220,47.901,3.901,3.542
Elongation till break,1-Stretch,2.420,48.342,4.342,3.954
Elongation till break,1-Stretch,2.620,48.783,4.783,4.469
Elongation till break,1-Stretch,2.820,49.224,5.224,4.932
Elongation till break,1-Stretch,3.020,49.665,5.665,5.396
Elongation till break,1-Stretch,3.220,50.107,6.107,5.782
Elongation till break,1-Stretch,3.420,50.547,6.547,6.297
Elongation till break,1-Stretch,3.620,50.988,6.988,6.735
Elongation till break,1-Stretch,3.820,51.43,7.43,7.327
Elongation till break,1-Stretch,4.020,51.871,7.871,7.842
Elongation till break,1-Stretch,4.220,52.312,8.312,8.280
Elongation till break,1-Stretch,4.420,52.753,8.753,8.898
Elongation till break,1-Stretch,4.620,53.194,9.194,9.464
Elongation till break,1-Stretch,4.820,53.635,9.635,10.005
Elongation till break,1-Stretch,5.020,54.076,10.076,10.520
Elongation till break,1-Stretch,5.220,54.517,10.517,2.435
Elongation till break,1-Stretch,5.420,54.958,10.958,-1.170
Elongation till break,1-Stretch,5.620,55.399,11.399,-1.222
Elongation till break,1-Stretch,5.820,55.841,11.841,-1.222
Elongation till break,1-Stretch,6.020,56.282,12.282,-1.196
Elongation till break,1-Stretch,6.220,56.722,12.722,-1.222
Elongation till break,1-Stretch,6.420,57.164,13.164,-1.196
Elongation till break,1-Stretch,6.620,57.605,13.605,-1.119
