SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Stretch,1.81,47.02,0,-0.028
Elongation till break,1-Stretch,2.01,47.461,0.441,0.059
Elongation till break,1-Stretch,2.21,47.902,0.882,0.13
Elongation till break,1-Stretch,2.41,48.343,1.323,0.083
Elongation till break,1-Stretch,2.61,48.784,1.764,0.293
Elongation till break,1-Stretch,2.81,49.225,2.205,0.556
Elongation till break,1-Stretch,3.01,49.666,2.646,0.815
Elongation till break,1-Stretch,3.21,50.108,3.088,1.035
Elongation till break,1-Stretch,3.41,50.548,3.528,1.231
Elongation till break,1-Stretch,3.61,50.99,3.97,1.447
Elongation till break,1-Stretch,3.81,51.431,4.411,1.667
Elongation till break,1-Stretch,4.01,51.872,4.852,1.83
Elongation till break,1-Stretch,4.21,52.313,5.293,2.041
Elongation till break,1-Stretch,4.41,52.754,5.734,2.27
Elongation till break,1-Stretch,4.61,53.195,6.175,2.529
Elongation till break,1-Stretch,4.81,53.636,6.616,2.802
Elongation till break,1-Stretch,5.01,54.077,7.057,3.099
Elongation till break,1-Stretch,5.21,54.519,7.499,3.376
Elongation till break,1-Stretch,5.41,54.96,7.94,3.62
Elongation till break,1-Stretch,5.61,55.401,8.381,3.864
Elongation till break,1-Stretch,5.81,55.842,8.822,4.066
Elongation till break,1-Stretch,6.01,56.283,9.263,4.286
Elongation till break,1-Stretch,6.21,56.724,9.704,4.444
Elongation till break,1-Stretch,6.41,57.165,10.145,4.659
Elongation till break,1-Stretch,6.61,57.606,10.586,4.913
Elongation till break,1-Stretch,6.81,58.047,11.027,5.171
Elongation till break,1-Stretch,7.01,58.489,11.469,5.406
Elongation till break,1-Stretch,7.21,58.93,11.91,5.583
Elongation till break,1-Stretch,7.41,59.371,12.351,2.127
Elongation till break,1-Stretch,7.61,59.812,12.792,-0.238
Elongation till break,1-Stretch,7.81,60.253,13.233,-0.884
Elongation till break,1-Stretch,8.01,60.694,13.674,-0.975
Elongation till break,1-Stretch,8.21,61.135,14.115,-0.889
Elongation till break,1-Stretch,8.41,61.576,14.556,-0.88
Elongation till break,1-Stretch,8.61,62.018,14.998,-0.87
Elongation till break,1-Stretch,8.81,62.459,15.439,-0.822
Elongation till break,1-Stretch,9.01,62.9,15.88,-0.803
Elongation till break,1-Stretch,9.21,63.341,16.321,-0.765
