SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44,0,-0.011
Elongation till break,1-Preload,0.200,44,0,0.014
Elongation till break,1-Preload,0.400,44,0,0.014
Elongation till break,1-Stretch,0.410,44,0,0.014
Elongation till break,1-Stretch,0.610,44.362,0.362,0.349
Elongation till break,1-Stretch,0.810,44.803,0.803,0.710
Elongation till break,1-Stretch,1.010,45.244,1.244,1.070
Elongation till break,1-Stretch,1.210,45.685,1.685,1.431
Elongation till break,1-Stretch,1.410,46.126,2.126,1.688
Elongation till break,1-Stretch,1.610,46.568,2.568,2.023
Elongation till break,1-Stretch,1.810,47.009,3.009,2.332
Elongation till break,1-Stretch,2.010,47.45,3.45,2.692
Elongation till break,1-Stretch,2.210,47.891,3.891,3.027
Elongation till break,1-Stretch,2.410,48.332,4.332,3.336
Elongation till break,1-Stretch,2.610,48.773,4.773,3.825
Elongation till break,1-Stretch,2.810,49.214,5.214,4.211
Elongation till break,1-Stretch,3.010,49.655,5.655,4.752
Elongation till break,1-Stretch,3.210,50.096,6.096,5.216
Elongation till break,1-Stretch,3.410,50.537,6.537,5.628
Elongation till break,1-Stretch,3.610,50.978,6.978,6.014
Elongation till break,1-Stretch,3.810,51.419,7.419,6.503
Elongation till break,1-Stretch,4.010,51.86,7.86,6.967
Elongation till break,1-Stretch,4.210,52.302,8.302,7.482
Elongation till break,1-Stretch,4.410,52.743,8.743,8.022
Elongation till break,1-Stretch,4.610,53.184,9.184,8.563
Elongation till break,1-Stretch,4.810,53.625,9.625,9.001
Elongation till break,1-Stretch,5.010,54.066,10.066,9.645
Elongation till break,1-Stretch,5.210,54.507,10.507,10.185
Elongation till break,1-Stretch,5.410,54.948,10.948,10.777
Elongation till break,1-Stretch,5.610,55.389,11.389,11.292
Elongation till break,1-Stretch,5.810,55.83,11.83,11.859
Elongation till break,1-Stretch,6.010,56.271,12.271,12.503
Elongation till break,1-Stretch,6.210,56.712,12.712,13.095
Elongation till break,1-Stretch,6.410,57.153,13.153,13.661
Elongation till break,1-Stretch,6.610,57.595,13.595,14.357
Elongation till break,1-Stretch,6.810,58.036,14.036,15.052
Elongation till break,1-Stretch,7.010,58.477,14.477,15.593
Elongation till break,1-Stretch,7.210,58.918,14.918,16.159
Elongation till break,1-Stretch,7.410,59.359,15.359,7.095
Elongation till break,1-Stretch,7.610,59.8,15.8,-0.398
Elongation till break,1-Stretch,7.810,60.241,16.241,-0.398
Elongation till break,1-Stretch,8.010,60.682,16.682,-0.372
Elongation till break,1-Stretch,8.210,61.123,17.123,-0.346
Elongation till break,1-Stretch,8.410,61.564,17.564,-0.295
Elongation till break,1-Stretch,8.610,62.005,18.005,-0.372
Elongation till break,1-Stretch,8.810,62.447,18.447,-0.192
Elongation till break,1-Stretch,9.010,62.887,18.887,-0.192
Elongation till break,1-Stretch,9.210,63.329,19.329,-0.166
Elongation till break,1-Stretch,9.410,63.77,19.77,-0.166
Elongation till break,1-Stretch,9.610,64.211,20.211,-0.166
