SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Stretch,1.21,45.694,0.441,0.055
Elongation till break,1-Stretch,1.41,46.135,0.882,0.232
Elongation till break,1-Stretch,1.61,46.576,1.323,0.356
Elongation till break,1-Stretch,1.81,47.017,1.764,0.366
Elongation till break,1-Stretch,2.01,47.458,2.205,0.486
Elongation till break,1-Stretch,2.21,47.899,2.646,0.519
Elongation till break,1-Stretch,2.41,48.34,3.087,0.361
Elongation till break,1-Stretch,2.61,48.782,3.529,0.562
Elongation till break,1-Stretch,2.81,49.222,3.969,0.83
Elongation till break,1-Stretch,3.01,49.664,4.411,1.084
Elongation till break,1-Stretch,3.21,50.105,4.852,1.343
Elongation till break,1-Stretch,3.41,50.546,5.293,1.625
Elongation till break,1-Stretch,3.61,50.987,5.734,1.888
Elongation till break,1-Stretch,3.81,51.428,6.175,2.109
Elongation till break,1-Stretch,4.01,51.869,6.616,2.324
Elongation till break,1-Stretch,4.21,52.311,7.058,2.568
Elongation till break,1-Stretch,4.41,52.751,7.498,2.803
Elongation till break,1-Stretch,4.61,53.193,7.94,3.061
Elongation till break,1-Stretch,4.81,53.634,8.381,3.334
Elongation till break,1-Stretch,5.01,54.075,8.822,3.573
Elongation till break,1-Stretch,5.21,54.516,9.263,3.794
Elongation till break,1-Stretch,5.41,54.957,9.704,4.043
Elongation till break,1-Stretch,5.61,55.398,10.145,4.229
Elongation till break,1-Stretch,5.81,55.839,10.586,4.43
Elongation till break,1-Stretch,6.01,56.281,11.028,4.641
Elongation till break,1-Stretch,6.21,56.721,11.468,0.749
Elongation till break,1-Stretch,6.41,57.163,11.91,-0.773
Elongation till break,1-Stretch,6.61,57.604,12.351,-0.951
Elongation till break,1-Stretch,6.81,58.045,12.792,-1.128
Elongation till break,1-Stretch,7.01,58.486,13.233,-1.022
Elongation till break,1-Stretch,7.21,58.927,13.674,-1.065
Elongation till break,1-Stretch,7.41,59.368,14.115,-1.008
Elongation till break,1-Stretch,7.61,59.81,14.557,-1.003
Elongation till break,1-Stretch,7.81,60.25,14.997,-0.965
