SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44.001,0,-0.013
Elongation till break,1-Preload,0.200,44.001,0,-0.009
Elongation till break,1-Preload,0.400,44.001,0,0.001
Elongation till break,1-Stretch,0.410,44.001,0,0.001
Elongation till break,1-Stretch,0.610,44.363,0.362,-0.143
Elongation till break,1-Stretch,0.810,44.804,0.803,-0.258
Elongation till break,1-Stretch,1.010,45.245,1.244,-0.301
Elongation till break,1-Stretch,1.210,45.686,1.685,-0.248
Elongation till break,1-Stretch,1.410,46.127,2.126,-0.215
Elongation till break,1-Stretch,1.610,46.568,2.567,-0.095
Elongation till break,1-Stretch,1.810,47.009,3.008,0.039
Elongation till break,1-Stretch,2.010,47.45,3.449,0.145
Elongation till break,1-Stretch,2.210,47.892,3.891,0.145
Elongation till break,1-Stretch,2.410,48.333,4.332,0.264
Elongation till break,1-Stretch,2.610,48.774,4.773,0.446
Elongation till break,1-Stretch,2.810,49.215,5.214,0.609
Elongation till break,1-Stretch,3.010,49.656,5.655,0.776
Elongation till break,1-Stretch,3.210,50.097,6.096,0.934
Elongation till break,1-Stretch,3.410,50.539,6.538,1.059
Elongation till break,1-Stretch,3.610,50.979,6.978,1.193
Elongation till break,1-Stretch,3.810,51.421,7.42,1.332
Elongation till break,1-Stretch,4.010,51.862,7.861,1.365
Elongation till break,1-Stretch,4.210,52.303,8.302,1.504
Elongation till break,1-Stretch,4.410,52.744,8.743,1.681
Elongation till break,1-Stretch,4.610,53.185,9.184,1.858
Elongation till break,1-Stretch,4.810,53.626,9.625,2.045
Elongation till break,1-Stretch,5.010,54.067,10.066,2.241
Elongation till break,1-Stretch,5.210,54.508,10.507,2.447
Elongation till break,1-Stretch,5.410,54.949,10.948,2.624
Elongation till break,1-Stretch,5.610,55.391,11.39,2.763
Elongation till break,1-Stretch,5.810,55.832,11.831,2.902
Elongation till break,1-Stretch,6.010,56.273,12.272,3.022
Elongation till break,1-Stretch,6.210,56.714,12.713,3.175
Elongation till break,1-Stretch,6.410,57.155,13.154,3.342
Elongation till break,1-Stretch,6.610,57.596,13.595,3.548
Elongation till break,1-Stretch,6.810,58.037,14.036,3.773
Elongation till break,1-Stretch,7.010,58.478,14.477,3.950
Elongation till break,1-Stretch,7.210,58.92,14.919,4.094
Elongation till break,1-Stretch,7.410,59.361,15.36,4.219
Elongation till break,1-Stretch,7.610,59.802,15.801,4.372
Elongation till break,1-Stretch,7.810,60.243,16.242,4.530
Elongation till break,1-Stretch,8.010,60.684,16.683,4.659
Elongation till break,1-Stretch,8.210,61.125,17.124,4.750
Elongation till break,1-Stretch,8.410,61.566,17.565,4.846
Elongation till break,1-Stretch,8.610,62.007,18.006,5.008
Elongation till break,1-Stretch,8.810,62.449,18.448,5.195
Elongation till break,1-Stretch,9.010,62.889,18.888,5.367
Elongation till break,1-Stretch,9.210,63.331,19.33,5.511
Elongation till break,1-Stretch,9.410,63.772,19.771,5.645
Elongation till break,1-Stretch,9.610,64.213,20.212,5.741
Elongation till break,1-Stretch,9.810,64.654,20.653,5.832
Elongation till break,1-Stretch,10.010,65.095,21.094,5.884
Elongation till break,1-Stretch,10.210,65.536,21.535,5.918
Elongation till break,1-Stretch,10.410,65.977,21.976,5.928
Elongation till break,1-Stretch,10.610,66.418,22.417,-0.071
Elongation till break,1-Stretch,10.810,66.86,22.859,0.010
Elongation till break,1-Stretch,11.010,67.301,23.3,0.274
Elongation till break,1-Stretch,11.210,67.742,23.741,0.135
Elongation till break,1-Stretch,11.410,68.183,24.182,0.212
Elongation till break,1-Stretch,11.610,68.624,24.623,0.245
Elongation till break,1-Stretch,11.810,69.065,25.064,0.279
Elongation till break,1-Stretch,12.010,69.506,25.505,0.288
Elongation till break,1-Stretch,12.210,69.947,25.946,0.288
