SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44,0,0.000
Elongation till break,1-Preload,0.200,44,0,0.000
Elongation till break,1-Preload,0.400,44,0,0.000
Elongation till break,1-Stretch,0.410,44,0,0.000
Elongation till break,1-Stretch,0.610,44.369,0.369,0.327
Elongation till break,1-Stretch,0.810,44.81,0.81,0.818
Elongation till break,1-Stretch,1.010,45.251,1.251,1.310
Elongation till break,1-Stretch,1.210,45.692,1.692,1.964
Elongation till break,1-Stretch,1.410,46.133,2.133,2.455
Elongation till break,1-Stretch,1.610,46.574,2.574,2.783
Elongation till break,1-Stretch,1.810,47.015,3.015,3.274
Elongation till break,1-Stretch,2.010,47.457,3.457,3.765
Elongation till break,1-Stretch,2.210,47.898,3.898,4.011
Elongation till break,1-Stretch,2.410,48.339,4.339,4.584
Elongation till break,1-Stretch,2.610,48.78,4.78,5.075
Elongation till break,1-Stretch,2.810,49.221,5.221,5.811
Elongation till break,1-Stretch,3.010,49.662,5.662,5.893
Elongation till break,1-Stretch,3.210,50.103,6.103,6.875
Elongation till break,1-Stretch,3.410,50.544,6.544,7.285
Elongation till break,1-Stretch,3.610,50.985,6.985,8.185
Elongation till break,1-Stretch,3.810,51.427,7.427,8.594
Elongation till break,1-Stretch,4.010,51.867,7.867,9.495
Elongation till break,1-Stretch,4.210,52.308,8.308,10.231
Elongation till break,1-Stretch,4.410,52.75,8.75,11.623
Elongation till break,1-Stretch,4.610,53.191,9.191,12.277
Elongation till break,1-Stretch,4.810,53.632,9.632,13.260
Elongation till break,1-Stretch,5.010,54.073,10.073,14.651
Elongation till break,1-Stretch,5.210,54.514,10.514,15.470
Elongation till break,1-Stretch,5.410,54.955,10.955,16.534
Elongation till break,1-Stretch,5.610,55.396,11.396,17.598
Elongation till break,1-Stretch,5.810,55.837,11.837,18.744
Elongation till break,1-Stretch,6.010,56.278,12.278,19.726
Elongation till break,1-Stretch,6.210,56.719,12.719,20.626
Elongation till break,1-Stretch,6.410,57.161,13.161,21.854
Elongation till break,1-Stretch,6.610,57.602,13.602,22.918
Elongation till break,1-Stretch,6.810,58.042,14.042,23.736
Elongation till break,1-Stretch,7.010,58.484,14.484,25.046
Elongation till break,1-Stretch,7.210,58.925,14.925,26.274
Elongation till break,1-Stretch,7.410,59.366,15.366,27.092
Elongation till break,1-Stretch,7.610,59.807,15.807,28.156
Elongation till break,1-Stretch,7.810,60.248,16.248,29.384
Elongation till break,1-Stretch,8.010,60.689,16.689,30.366
Elongation till break,1-Stretch,8.210,61.13,17.13,31.512
Elongation till break,1-Stretch,8.410,61.571,17.571,32.494
Elongation till break,1-Stretch,8.610,62.012,18.012,33.722
Elongation till break,1-Stretch,8.810,62.453,18.453,35.277
Elongation till break,1-Stretch,9.010,62.895,18.895,36.096
Elongation till break,1-Stretch,9.210,63.336,19.336,37.405
Elongation till break,1-Stretch,9.410,63.776,19.776,38.633
Elongation till break,1-Stretch,9.610,64.218,20.218,39.533
Elongation till break,1-Stretch,9.810,64.659,20.659,40.679
Elongation till break,1-Stretch,10.010,65.1,21.1,41.743
Elongation till break,1-Stretch,10.210,65.541,21.541,43.217
Elongation till break,1-Stretch,10.410,65.982,21.982,44.526
Elongation till break,1-Stretch,10.610,66.423,22.423,45.672
Elongation till break,1-Stretch,10.810,66.864,22.864,47.145
Elongation till break,1-Stretch,11.010,67.305,23.305,47.964
Elongation till break,1-Stretch,11.210,67.746,23.746,49.192
Elongation till break,1-Stretch,11.410,68.188,24.188,50.174
Elongation till break,1-Stretch,11.610,68.629,24.629,51.074
Elongation till break,1-Stretch,11.810,69.07,25.07,52.548
Elongation till break,1-Stretch,12.010,69.511,25.511,53.693
Elongation till break,1-Stretch,12.210,69.952,25.952,55.412
Elongation till break,1-Stretch,12.410,70.393,26.393,56.640
Elongation till break,1-Stretch,12.610,70.834,26.834,58.195
Elongation till break,1-Stretch,12.810,71.275,27.275,59.423
Elongation till break,1-Stretch,13.010,71.716,27.716,60.896
Elongation till break,1-Stretch,13.210,72.157,28.157,62.451
Elongation till break,1-Stretch,13.410,72.598,28.598,63.679
Elongation till break,1-Stretch,13.610,73.04,29.04,65.152
Elongation till break,1-Stretch,13.810,73.48,29.48,66.298
Elongation till break,1-Stretch,14.010,73.922,29.922,68.099
Elongation till break,1-Stretch,14.210,74.363,30.363,69.409
Elongation till break,1-Stretch,14.410,74.804,30.804,71.127
Elongation till break,1-Stretch,14.610,75.245,31.245,72.683
Elongation till break,1-Stretch,14.810,75.686,31.686,74.401
Elongation till break,1-Stretch,15.010,76.127,32.127,76.202
Elongation till break,1-Stretch,15.210,76.568,32.568,77.675
Elongation till break,1-Stretch,15.410,77.009,33.009,79.640
Elongation till break,1-Stretch,15.610,77.45,33.45,81.440
Elongation till break,1-Stretch,15.810,77.891,33.891,83.405
Elongation till break,1-Stretch,16.010,78.332,34.332,85.124
Elongation till break,1-Stretch,16.210,78.774,34.774,86.679
Elongation till break,1-Stretch,16.410,79.215,35.215,88.316
Elongation till break,1-Stretch,16.610,79.656,35.656,28.074
Elongation till break,1-Stretch,16.810,80.097,36.097,-2.210
Elongation till break,1-Stretch,17.010,80.538,36.538,-1.964
Elongation till break,1-Stretch,17.210,80.979,36.979,-1.964
Elongation till break,1-Stretch,17.410,81.42,37.42,-1.964
Elongation till break,1-Stretch,17.610,81.861,37.861,-1.964
Elongation till break,1-Stretch,17.810,82.302,38.302,-1.964
