SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44,0,-0.088
Elongation till break,1-Preload,0.200,44,0,-0.011
Elongation till break,1-Preload,0.400,44,0,-0.062
Elongation till break,1-Stretch,0.420,44,0,-0.036
Elongation till break,1-Stretch,0.620,44.372,0.372,0.633
Elongation till break,1-Stretch,0.820,44.813,0.813,1.663
Elongation till break,1-Stretch,1.020,45.254,1.254,2.539
Elongation till break,1-Stretch,1.220,45.695,1.695,3.517
Elongation till break,1-Stretch,1.420,46.136,2.136,4.444
Elongation till break,1-Stretch,1.620,46.578,2.578,5.294
Elongation till break,1-Stretch,1.820,47.018,3.018,6.272
Elongation till break,1-Stretch,2.020,47.46,3.46,7.251
Elongation till break,1-Stretch,2.220,47.901,3.901,8.229
Elongation till break,1-Stretch,2.420,48.342,4.342,9.233
Elongation till break,1-Stretch,2.620,48.783,4.783,10.263
Elongation till break,1-Stretch,2.820,49.224,5.224,11.293
Elongation till break,1-Stretch,3.020,49.665,5.665,12.297
Elongation till break,1-Stretch,3.220,50.106,6.106,-3.409
Elongation till break,1-Stretch,3.420,50.547,6.547,-3.152
Elongation till break,1-Stretch,3.620,50.988,6.988,-3.049
Elongation till break,1-Stretch,3.820,51.429,7.429,-2.997
Elongation till break,1-Stretch,4.020,51.87,7.87,-2.972
Elongation till break,1-Stretch,4.220,52.312,8.312,-2.972
Elongation till break,1-Stretch,4.420,52.752,8.752,-2.920
Elongation till break,1-Stretch,4.620,53.194,9.194,-2.946
Elongation till break,1-Stretch,4.820,53.635,9.635,-2.946
Elongation till break,1-Stretch,5.020,54.076,10.076,-2.894
