SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44,0,-0.032
Elongation till break,1-Preload,0.200,44,0,-0.032
Elongation till break,1-Preload,0.400,44,0,-0.032
Elongation till break,1-Stretch,0.420,44,0,-0.032
Elongation till break,1-Stretch,0.620,44.371,0.371,0.541
Elongation till break,1-Stretch,0.820,44.812,0.812,0.623
Elongation till break,1-Stretch,1.020,45.253,1.253,0.868
Elongation till break,1-Stretch,1.220,45.694,1.694,0.705
Elongation till break,1-Stretch,1.420,46.135,2.135,1.278
Elongation till break,1-Stretch,1.620,46.576,2.576,1.360
Elongation till break,1-Stretch,1.820,47.017,3.017,1.932
Elongation till break,1-Stretch,2.020,47.459,3.459,2.096
Elongation till break,1-Stretch,2.220,47.9,3.9,1.932
Elongation till break,1-Stretch,2.420,48.341,4.341,2.424
Elongation till break,1-Stretch,2.620,48.782,4.782,2.587
Elongation till break,1-Stretch,2.820,49.223,5.223,3.160
Elongation till break,1-Stretch,3.020,49.664,5.664,2.997
Elongation till break,1-Stretch,3.220,50.105,6.105,3.324
Elongation till break,1-Stretch,3.420,50.546,6.546,3.733
Elongation till break,1-Stretch,3.620,50.987,6.987,3.897
Elongation till break,1-Stretch,3.820,51.428,7.428,3.897
Elongation till break,1-Stretch,4.020,51.869,7.869,4.388
Elongation till break,1-Stretch,4.220,52.31,8.31,4.797
Elongation till break,1-Stretch,4.420,52.751,8.751,5.206
Elongation till break,1-Stretch,4.620,53.193,9.193,5.534
Elongation till break,1-Stretch,4.820,53.634,9.634,6.271
Elongation till break,1-Stretch,5.020,54.075,10.075,7.007
Elongation till break,1-Stretch,5.220,54.516,10.516,7.171
Elongation till break,1-Stretch,5.420,54.957,10.957,7.826
Elongation till break,1-Stretch,5.620,55.398,11.398,8.480
Elongation till break,1-Stretch,5.820,55.839,11.839,9.053
Elongation till break,1-Stretch,6.020,56.28,12.28,9.708
Elongation till break,1-Stretch,6.220,56.721,12.721,10.117
Elongation till break,1-Stretch,6.420,57.162,13.162,10.690
Elongation till break,1-Stretch,6.620,57.603,13.603,11.591
Elongation till break,1-Stretch,6.820,58.044,14.044,12.082
Elongation till break,1-Stretch,7.020,58.486,14.486,12.818
Elongation till break,1-Stretch,7.220,58.927,14.927,13.473
Elongation till break,1-Stretch,7.420,59.368,15.368,14.292
Elongation till break,1-Stretch,7.620,59.809,15.809,14.947
Elongation till break,1-Stretch,7.820,60.25,16.25,15.520
Elongation till break,1-Stretch,8.020,60.691,16.691,15.929
Elongation till break,1-Stretch,8.220,61.132,17.132,16.829
Elongation till break,1-Stretch,8.420,61.573,17.573,17.484
Elongation till break,1-Stretch,8.620,62.014,18.014,18.302
Elongation till break,1-Stretch,8.820,62.455,18.455,18.794
Elongation till break,1-Stretch,9.020,62.896,18.896,19.530
Elongation till break,1-Stretch,9.220,63.338,19.338,20.267
Elongation till break,1-Stretch,9.420,63.778,19.778,20.840
Elongation till break,1-Stretch,9.620,64.22,20.22,21.822
Elongation till break,1-Stretch,9.820,64.661,20.661,22.231
Elongation till break,1-Stretch,10.020,65.102,21.102,23.295
Elongation till break,1-Stretch,10.220,65.543,21.543,24.032
Elongation till break,1-Stretch,10.420,65.984,21.984,24.850
Elongation till break,1-Stretch,10.620,66.425,22.425,25.587
Elongation till break,1-Stretch,10.820,66.866,22.866,26.160
Elongation till break,1-Stretch,11.020,67.307,23.307,26.487
Elongation till break,1-Stretch,11.220,67.748,23.748,27.388
Elongation till break,1-Stretch,11.420,68.189,24.189,28.043
Elongation till break,1-Stretch,11.620,68.63,24.63,28.943
Elongation till break,1-Stretch,11.820,69.072,25.072,29.843
Elongation till break,1-Stretch,12.020,69.513,25.513,30.580
Elongation till break,1-Stretch,12.220,69.954,25.954,30.825
Elongation till break,1-Stretch,12.420,70.395,26.395,31.071
Elongation till break,1-Stretch,12.620,70.836,26.836,0.868
Elongation till break,1-Stretch,12.820,71.277,27.277,-0.850
Elongation till break,1-Stretch,13.020,71.718,27.718,-0.687
Elongation till break,1-Stretch,13.220,72.159,28.159,-0.687
Elongation till break,1-Stretch,13.420,72.6,28.6,-0.687
Elongation till break,1-Stretch,13.620,73.041,29.041,-0.687
Elongation till break,1-Stretch,13.820,73.482,29.482,-0.687
Elongation till break,1-Stretch,14.020,73.923,29.923,-0.687
Elongation till break,1-Stretch,14.220,74.365,30.365,-0.687
Elongation till break,1-Stretch,14.420,74.806,30.806,-0.687
Elongation till break,1-Stretch,14.620,75.247,31.247,-0.687
Elongation till break,1-Stretch,14.820,75.688,31.688,-0.850
