SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44.001,0,0.143
Elongation till break,1-Preload,0.200,44.001,0,-0.037
Elongation till break,1-Preload,0.400,44.001,0,-0.037
Elongation till break,1-Stretch,0.420,44.001,0,-0.037
Elongation till break,1-Stretch,0.620,44.373,0.372,0.324
Elongation till break,1-Stretch,0.820,44.814,0.813,0.684
Elongation till break,1-Stretch,1.020,45.256,1.255,1.148
Elongation till break,1-Stretch,1.220,45.697,1.696,1.405
Elongation till break,1-Stretch,1.420,46.138,2.137,1.740
Elongation till break,1-Stretch,1.620,46.579,2.578,2.049
Elongation till break,1-Stretch,1.820,47.02,3.019,2.384
Elongation till break,1-Stretch,2.020,47.461,3.46,2.718
Elongation till break,1-Stretch,2.220,47.902,3.901,3.027
Elongation till break,1-Stretch,2.420,48.343,4.342,3.388
Elongation till break,1-Stretch,2.620,48.785,4.784,3.954
Elongation till break,1-Stretch,2.820,49.226,5.225,4.392
Elongation till break,1-Stretch,3.020,49.667,5.666,4.804
Elongation till break,1-Stretch,3.220,50.108,6.107,5.422
Elongation till break,1-Stretch,3.420,50.549,6.548,5.885
Elongation till break,1-Stretch,3.620,50.99,6.989,6.452
Elongation till break,1-Stretch,3.820,51.431,7.43,6.993
Elongation till break,1-Stretch,4.020,51.872,7.871,7.585
Elongation till break,1-Stretch,4.220,52.313,8.312,8.151
Elongation till break,1-Stretch,4.420,52.755,8.754,8.744
Elongation till break,1-Stretch,4.620,53.196,9.195,9.465
Elongation till break,1-Stretch,4.820,53.637,9.636,10.108
Elongation till break,1-Stretch,5.020,54.078,10.077,10.752
Elongation till break,1-Stretch,5.220,54.519,10.518,11.421
Elongation till break,1-Stretch,5.420,54.96,10.959,12.039
Elongation till break,1-Stretch,5.620,55.401,11.4,12.400
Elongation till break,1-Stretch,5.820,55.842,11.841,12.786
Elongation till break,1-Stretch,6.020,56.283,12.282,13.353
Elongation till break,1-Stretch,6.220,56.725,12.724,13.893
Elongation till break,1-Stretch,6.420,57.166,13.165,14.357
Elongation till break,1-Stretch,6.620,57.607,13.606,14.666
Elongation till break,1-Stretch,6.820,58.048,14.047,7.817
Elongation till break,1-Stretch,7.020,58.489,14.488,-0.655
Elongation till break,1-Stretch,7.220,58.93,14.929,-0.732
Elongation till break,1-Stretch,7.420,59.371,15.37,-0.732
Elongation till break,1-Stretch,7.620,59.813,15.812,-0.655
Elongation till break,1-Stretch,7.820,60.254,16.253,-0.706
Elongation till break,1-Stretch,8.020,60.695,16.694,-0.655
Elongation till break,1-Stretch,8.220,61.136,17.135,-0.655
Elongation till break,1-Stretch,8.420,61.577,17.576,-0.655
Elongation till break,1-Stretch,8.620,62.018,18.017,-0.603
Elongation till break,1-Stretch,8.820,62.459,18.458,-0.552
Elongation till break,1-Stretch,9.020,62.9,18.899,-0.655
Elongation till break,1-Stretch,9.220,63.341,19.34,-0.578
