SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44.001,0,-0.040
Elongation till break,1-Preload,0.200,44.001,0,0.011
Elongation till break,1-Preload,0.400,44.001,0,-0.014
Elongation till break,1-Stretch,0.420,44.001,0,-0.014
Elongation till break,1-Stretch,0.620,44.373,0.372,0.166
Elongation till break,1-Stretch,0.820,44.814,0.813,0.320
Elongation till break,1-Stretch,1.020,45.256,1.255,0.525
Elongation till break,1-Stretch,1.220,45.697,1.696,0.705
Elongation till break,1-Stretch,1.420,46.138,2.137,0.885
Elongation till break,1-Stretch,1.620,46.579,2.578,0.936
Elongation till break,1-Stretch,1.820,47.02,3.019,1.091
Elongation till break,1-Stretch,2.020,47.461,3.46,1.245
Elongation till break,1-Stretch,2.220,47.902,3.901,1.271
Elongation till break,1-Stretch,2.420,48.343,4.342,1.296
Elongation till break,1-Stretch,2.620,48.785,4.784,1.502
Elongation till break,1-Stretch,2.820,49.226,5.225,1.656
Elongation till break,1-Stretch,3.020,49.667,5.666,1.759
Elongation till break,1-Stretch,3.220,50.108,6.107,1.913
Elongation till break,1-Stretch,3.420,50.549,6.548,2.093
Elongation till break,1-Stretch,3.620,50.99,6.989,2.247
Elongation till break,1-Stretch,3.820,51.431,7.43,2.324
Elongation till break,1-Stretch,4.020,51.872,7.871,2.324
Elongation till break,1-Stretch,4.220,52.313,8.312,2.556
Elongation till break,1-Stretch,4.420,52.754,8.753,2.710
Elongation till break,1-Stretch,4.620,53.196,9.195,2.890
Elongation till break,1-Stretch,4.820,53.637,9.636,3.095
Elongation till break,1-Stretch,5.020,54.078,10.077,3.224
Elongation till break,1-Stretch,5.220,54.519,10.518,3.404
Elongation till break,1-Stretch,5.420,54.96,10.959,3.635
Elongation till break,1-Stretch,5.620,55.401,11.4,3.738
Elongation till break,1-Stretch,5.820,55.842,11.841,3.943
Elongation till break,1-Stretch,6.020,56.283,12.282,4.097
Elongation till break,1-Stretch,6.220,56.725,12.724,4.252
Elongation till break,1-Stretch,6.420,57.166,13.165,4.534
Elongation till break,1-Stretch,6.620,57.607,13.606,4.766
Elongation till break,1-Stretch,6.820,58.048,14.047,5.023
Elongation till break,1-Stretch,7.020,58.489,14.488,5.203
Elongation till break,1-Stretch,7.220,58.93,14.929,5.408
Elongation till break,1-Stretch,7.420,59.371,15.37,5.691
Elongation till break,1-Stretch,7.620,59.813,15.812,5.896
Elongation till break,1-Stretch,7.820,60.254,16.253,6.128
Elongation till break,1-Stretch,8.020,60.695,16.694,6.462
Elongation till break,1-Stretch,8.220,61.136,17.135,6.719
Elongation till break,1-Stretch,8.420,61.577,17.576,6.924
Elongation till break,1-Stretch,8.620,62.018,18.017,7.258
Elongation till break,1-Stretch,8.820,62.459,18.458,7.567
Elongation till break,1-Stretch,9.020,62.9,18.899,7.850
Elongation till break,1-Stretch,9.220,63.341,19.34,7.978
Elongation till break,1-Stretch,9.420,63.782,19.781,8.107
Elongation till break,1-Stretch,9.620,64.224,20.223,8.389
Elongation till break,1-Stretch,9.820,64.664,20.663,8.698
Elongation till break,1-Stretch,10.020,65.106,21.105,8.903
Elongation till break,1-Stretch,10.220,65.547,21.546,9.237
Elongation till break,1-Stretch,10.420,65.988,21.987,9.494
Elongation till break,1-Stretch,10.620,66.429,22.428,9.803
Elongation till break,1-Stretch,10.820,66.87,22.869,10.137
Elongation till break,1-Stretch,11.020,67.311,23.31,10.497
Elongation till break,1-Stretch,11.220,67.753,23.752,10.625
Elongation till break,1-Stretch,11.420,68.194,24.193,10.959
Elongation till break,1-Stretch,11.620,68.635,24.634,11.267
Elongation till break,1-Stretch,11.820,69.076,25.075,11.550
Elongation till break,1-Stretch,12.020,69.517,25.516,11.781
Elongation till break,1-Stretch,12.220,69.958,25.957,12.167
Elongation till break,1-Stretch,12.420,70.399,26.398,12.398
Elongation till break,1-Stretch,12.620,70.84,26.839,12.552
Elongation till break,1-Stretch,12.820,71.281,27.28,7.798
Elongation till break,1-Stretch,13.020,71.723,27.722,0.679
Elongation till break,1-Stretch,13.220,72.163,28.162,0.705
Elongation till break,1-Stretch,13.420,72.605,28.604,0.705
Elongation till break,1-Stretch,13.620,73.046,29.045,0.679
Elongation till break,1-Stretch,13.820,73.487,29.486,0.757
Elongation till break,1-Stretch,14.020,73.928,29.927,0.705
Elongation till break,1-Stretch,14.220,74.369,30.368,0.705
Elongation till break,1-Stretch,14.420,74.81,30.809,0.757
Elongation till break,1-Stretch,14.620,75.252,31.251,0.705
Elongation till break,1-Stretch,14.820,75.692,31.691,0.834
