SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44,0,0.000
Elongation till break,1-Preload,0.200,44,0,0.000
Elongation till break,1-Preload,0.400,44,0,0.000
Elongation till break,1-Stretch,0.410,44,0,0.000
Elongation till break,1-Stretch,0.610,44.369,0.369,0.489
Elongation till break,1-Stretch,0.810,44.811,0.811,0.953
Elongation till break,1-Stretch,1.010,45.252,1.252,1.313
Elongation till break,1-Stretch,1.210,45.693,1.693,1.699
Elongation till break,1-Stretch,1.410,46.134,2.134,2.008
Elongation till break,1-Stretch,1.610,46.575,2.575,2.549
Elongation till break,1-Stretch,1.810,47.016,3.016,2.935
Elongation till break,1-Stretch,2.010,47.457,3.457,3.373
Elongation till break,1-Stretch,2.210,47.898,3.898,3.785
Elongation till break,1-Stretch,2.410,48.339,4.339,4.274
Elongation till break,1-Stretch,2.610,48.78,4.78,4.764
Elongation till break,1-Stretch,2.810,49.221,5.221,5.356
Elongation till break,1-Stretch,3.010,49.662,5.662,5.897
Elongation till break,1-Stretch,3.210,50.104,6.104,6.540
Elongation till break,1-Stretch,3.410,50.545,6.545,7.107
Elongation till break,1-Stretch,3.610,50.986,6.986,7.647
Elongation till break,1-Stretch,3.810,51.427,7.427,8.343
Elongation till break,1-Stretch,4.010,51.868,7.868,8.986
Elongation till break,1-Stretch,4.210,52.309,8.309,9.604
Elongation till break,1-Stretch,4.410,52.75,8.75,10.300
Elongation till break,1-Stretch,4.610,53.191,9.191,11.124
Elongation till break,1-Stretch,4.810,53.632,9.632,11.948
Elongation till break,1-Stretch,5.010,54.073,10.073,12.694
Elongation till break,1-Stretch,5.210,54.514,10.514,13.389
Elongation till break,1-Stretch,5.410,54.956,10.956,13.647
Elongation till break,1-Stretch,5.610,55.396,11.396,-0.360
Elongation till break,1-Stretch,5.810,55.838,11.838,-1.030
Elongation till break,1-Stretch,6.010,56.279,12.279,-0.953
Elongation till break,1-Stretch,6.210,56.72,12.72,-1.004
Elongation till break,1-Stretch,6.410,57.161,13.161,-0.953
Elongation till break,1-Stretch,6.610,57.602,13.602,-0.901
Elongation till break,1-Stretch,6.810,58.043,14.043,-0.824
Elongation till break,1-Stretch,7.010,58.484,14.484,-0.824
Elongation till break,1-Stretch,7.210,58.925,14.925,-0.824
Elongation till break,1-Stretch,7.410,59.366,15.366,-0.824
Elongation till break,1-Stretch,7.610,59.807,15.807,-0.824
Elongation till break,1-Stretch,7.810,60.248,16.248,-0.824
Elongation till break,1-Stretch,8.010,60.69,16.69,-0.824
Elongation till break,1-Stretch,8.210,61.131,17.131,-0.798
Elongation till break,1-Stretch,8.410,61.572,17.572,-0.824
