SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44,0,-0.033
Elongation till break,1-Preload,0.200,44,0,-0.008
Elongation till break,1-Preload,0.400,44,0,0.095
Elongation till break,1-Stretch,0.420,44,0,0.069
Elongation till break,1-Stretch,0.620,44.372,0.372,0.455
Elongation till break,1-Stretch,0.820,44.813,0.813,0.943
Elongation till break,1-Stretch,1.020,45.255,1.255,1.457
Elongation till break,1-Stretch,1.220,45.696,1.696,1.945
Elongation till break,1-Stretch,1.420,46.137,2.137,2.382
Elongation till break,1-Stretch,1.620,46.578,2.578,2.819
Elongation till break,1-Stretch,1.820,47.019,3.019,3.205
Elongation till break,1-Stretch,2.020,47.46,3.46,3.436
Elongation till break,1-Stretch,2.220,47.901,3.901,3.847
Elongation till break,1-Stretch,2.420,48.342,4.342,4.413
Elongation till break,1-Stretch,2.620,48.783,4.783,4.901
Elongation till break,1-Stretch,2.820,49.224,5.224,5.440
Elongation till break,1-Stretch,3.020,49.665,5.665,5.775
Elongation till break,1-Stretch,3.220,50.107,6.107,6.263
Elongation till break,1-Stretch,3.420,50.547,6.547,0.044
Elongation till break,1-Stretch,3.620,50.989,6.989,-0.213
Elongation till break,1-Stretch,3.820,51.43,7.43,-0.059
Elongation till break,1-Stretch,4.020,51.871,7.871,-0.059
Elongation till break,1-Stretch,4.220,52.312,8.312,-0.033
Elongation till break,1-Stretch,4.420,52.753,8.753,0.018
Elongation till break,1-Stretch,4.620,53.194,9.194,0.018
Elongation till break,1-Stretch,4.820,53.635,9.635,-0.008
Elongation till break,1-Stretch,5.020,54.076,10.076,0.044
Elongation till break,1-Stretch,5.220,54.517,10.517,0.044
Elongation till break,1-Stretch,5.420,54.958,10.958,0.121
Elongation till break,1-Stretch,5.620,55.399,11.399,0.121
Elongation till break,1-Stretch,5.820,55.841,11.841,0.121
Elongation till break,1-Stretch,6.020,56.282,12.282,0.121
Elongation till break,1-Stretch,6.220,56.723,12.723,0.121
