SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,48,0,-0.008
Elongation till break,1-Preload,0.200,48,0,0.006
Elongation till break,1-Preload,0.400,48,0,0.001
Elongation till break,1-Stretch,0.420,48,0,0.001
Elongation till break,1-Stretch,0.620,48.403,0.403,-0.214
Elongation till break,1-Stretch,0.820,48.884,0.884,-0.338
Elongation till break,1-Stretch,1.020,49.365,1.365,-0.353
Elongation till break,1-Stretch,1.220,49.847,1.847,-0.338
Elongation till break,1-Stretch,1.420,50.328,2.328,-0.252
Elongation till break,1-Stretch,1.620,50.809,2.809,-0.247
Elongation till break,1-Stretch,1.820,51.29,3.29,-0.305
Elongation till break,1-Stretch,2.020,51.771,3.771,-0.267
Elongation till break,1-Stretch,2.220,52.252,4.252,-0.324
Elongation till break,1-Stretch,2.420,52.733,4.733,-0.233
Elongation till break,1-Stretch,2.620,53.214,5.214,-0.156
Elongation till break,1-Stretch,2.820,53.696,5.696,-0.089
Elongation till break,1-Stretch,3.020,54.177,6.177,-0.013
Elongation till break,1-Stretch,3.220,54.658,6.658,0.045
Elongation till break,1-Stretch,3.420,55.139,7.139,0.107
Elongation till break,1-Stretch,3.620,55.621,7.621,0.159
Elongation till break,1-Stretch,3.820,56.102,8.102,0.179
Elongation till break,1-Stretch,4.020,56.583,8.583,0.174
Elongation till break,1-Stretch,4.220,57.064,9.064,0.241
Elongation till break,1-Stretch,4.420,57.545,9.545,0.303
Elongation till break,1-Stretch,4.620,58.027,10.027,0.361
Elongation till break,1-Stretch,4.820,58.508,10.508,0.428
Elongation till break,1-Stretch,5.020,58.989,10.989,0.466
Elongation till break,1-Stretch,5.220,59.47,11.47,0.514
Elongation till break,1-Stretch,5.420,59.951,11.951,0.552
Elongation till break,1-Stretch,5.620,60.432,12.432,0.547
Elongation till break,1-Stretch,5.820,60.913,12.913,0.600
Elongation till break,1-Stretch,6.020,61.395,13.395,0.624
Elongation till break,1-Stretch,6.220,61.876,13.876,0.686
Elongation till break,1-Stretch,6.420,62.357,14.357,0.724
Elongation till break,1-Stretch,6.620,62.838,14.838,0.739
Elongation till break,1-Stretch,6.820,63.319,15.319,0.428
Elongation till break,1-Stretch,7.020,63.801,15.801,-0.262
Elongation till break,1-Stretch,7.220,64.282,16.282,0.260
Elongation till break,1-Stretch,7.420,64.763,16.763,0.045
Elongation till break,1-Stretch,7.620,65.244,17.244,0.136
Elongation till break,1-Stretch,7.820,65.725,17.725,0.183
Elongation till break,1-Stretch,8.020,66.207,18.207,0.193
Elongation till break,1-Stretch,8.220,66.688,18.688,0.241
Elongation till break,1-Stretch,8.420,67.169,19.169,0.270
Elongation till break,1-Stretch,8.620,67.65,19.65,0.303
Elongation till break,1-Stretch,8.820,68.131,20.131,0.313
Elongation till break,1-Stretch,9.020,68.612,20.612,0.327
Elongation till break,1-Stretch,9.220,69.093,21.093,0.332
Elongation till break,1-Stretch,9.420,69.575,21.575,0.346
Elongation till break,1-Stretch,9.620,70.056,22.056,0.370
