SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44,0,0.015
Elongation till break,1-Preload,0.200,44,0,-0.037
Elongation till break,1-Preload,0.400,44,0,0.040
Elongation till break,1-Stretch,0.420,44,0,0.040
Elongation till break,1-Stretch,0.620,44.371,0.371,0.324
Elongation till break,1-Stretch,0.820,44.812,0.812,0.710
Elongation till break,1-Stretch,1.020,45.254,1.254,1.122
Elongation till break,1-Stretch,1.220,45.694,1.694,1.482
Elongation till break,1-Stretch,1.420,46.136,2.136,1.894
Elongation till break,1-Stretch,1.620,46.577,2.577,2.203
Elongation till break,1-Stretch,1.820,47.018,3.018,2.590
Elongation till break,1-Stretch,2.020,47.459,3.459,3.027
Elongation till break,1-Stretch,2.220,47.9,3.9,3.311
Elongation till break,1-Stretch,2.420,48.341,4.341,3.774
Elongation till break,1-Stretch,2.620,48.782,4.782,4.135
Elongation till break,1-Stretch,2.820,49.223,5.223,4.675
Elongation till break,1-Stretch,3.020,49.664,5.664,5.087
Elongation till break,1-Stretch,3.220,50.105,6.105,5.654
Elongation till break,1-Stretch,3.420,50.546,6.546,6.117
Elongation till break,1-Stretch,3.620,50.988,6.988,6.658
Elongation till break,1-Stretch,3.820,51.429,7.429,7.147
Elongation till break,1-Stretch,4.020,51.87,7.87,7.714
Elongation till break,1-Stretch,4.220,52.311,8.311,8.203
Elongation till break,1-Stretch,4.420,52.752,8.752,8.744
Elongation till break,1-Stretch,4.620,53.193,9.193,9.413
Elongation till break,1-Stretch,4.820,53.634,9.634,9.980
Elongation till break,1-Stretch,5.020,54.075,10.075,10.597
Elongation till break,1-Stretch,5.220,54.516,10.516,11.035
Elongation till break,1-Stretch,5.420,54.957,10.957,11.653
Elongation till break,1-Stretch,5.620,55.398,11.398,12.245
Elongation till break,1-Stretch,5.820,55.839,11.839,12.683
Elongation till break,1-Stretch,6.020,56.281,12.281,13.198
Elongation till break,1-Stretch,6.220,56.722,12.722,13.765
Elongation till break,1-Stretch,6.420,57.163,13.163,13.765
Elongation till break,1-Stretch,6.620,57.604,13.604,-1.093
Elongation till break,1-Stretch,6.820,58.045,14.045,-0.629
Elongation till break,1-Stretch,7.020,58.486,14.486,-0.603
Elongation till break,1-Stretch,7.220,58.927,14.927,-0.578
Elongation till break,1-Stretch,7.420,59.368,15.368,-0.552
Elongation till break,1-Stretch,7.620,59.809,15.809,-0.552
Elongation till break,1-Stretch,7.820,60.25,16.25,-0.552
Elongation till break,1-Stretch,8.020,60.691,16.691,-0.526
Elongation till break,1-Stretch,8.220,61.133,17.133,-0.500
