SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44.001,0,0.018
Elongation till break,1-Preload,0.200,44.001,0,-0.006
Elongation till break,1-Preload,0.400,44.001,0,-0.006
Elongation till break,1-Stretch,0.420,44.001,0,-0.001
Elongation till break,1-Stretch,0.620,44.372,0.371,0.085
Elongation till break,1-Stretch,0.820,44.813,0.812,0.095
Elongation till break,1-Stretch,1.020,45.255,1.254,0.195
Elongation till break,1-Stretch,1.220,45.696,1.695,0.368
Elongation till break,1-Stretch,1.420,46.137,2.136,0.545
Elongation till break,1-Stretch,1.620,46.578,2.577,0.722
Elongation till break,1-Stretch,1.820,47.019,3.018,0.784
Elongation till break,1-Stretch,2.020,47.46,3.459,0.904
Elongation till break,1-Stretch,2.220,47.901,3.9,1.014
Elongation till break,1-Stretch,2.420,48.342,4.341,1.076
Elongation till break,1-Stretch,2.620,48.784,4.783,1.407
Elongation till break,1-Stretch,2.820,49.224,5.223,1.756
Elongation till break,1-Stretch,3.020,49.666,5.665,2.149
Elongation till break,1-Stretch,3.220,50.107,6.106,2.489
Elongation till break,1-Stretch,3.420,50.548,6.547,2.790
Elongation till break,1-Stretch,3.620,50.989,6.988,3.082
Elongation till break,1-Stretch,3.820,51.43,7.429,3.326
Elongation till break,1-Stretch,4.020,51.871,7.87,-0.360
Elongation till break,1-Stretch,4.220,52.312,8.311,-0.489
Elongation till break,1-Stretch,4.420,52.753,8.752,-0.623
Elongation till break,1-Stretch,4.620,53.195,9.194,-1.145
Elongation till break,1-Stretch,4.820,53.636,9.635,-1.246
Elongation till break,1-Stretch,5.020,54.077,10.076,-1.183
Elongation till break,1-Stretch,5.220,54.518,10.517,-1.150
Elongation till break,1-Stretch,5.420,54.959,10.958,-1.135
Elongation till break,1-Stretch,5.620,55.4,11.399,-1.092
