SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Stretch,3.02,49.664,0,-0.043
Elongation till break,1-Stretch,3.22,50.105,0.441,0.038
Elongation till break,1-Stretch,3.42,50.546,0.882,0.11
Elongation till break,1-Stretch,3.62,50.987,1.323,0.215
Elongation till break,1-Stretch,3.82,51.429,1.765,0.292
Elongation till break,1-Stretch,4.02,51.869,2.205,0.282
Elongation till break,1-Stretch,4.22,52.311,2.647,0.369
Elongation till break,1-Stretch,4.42,52.752,3.088,0.503
Elongation till break,1-Stretch,4.62,53.193,3.529,0.594
Elongation till break,1-Stretch,4.82,53.634,3.97,0.699
Elongation till break,1-Stretch,5.02,54.075,4.411,0.823
Elongation till break,1-Stretch,5.22,54.516,4.852,0.919
Elongation till break,1-Stretch,5.42,54.957,5.293,1.01
Elongation till break,1-Stretch,5.62,55.398,5.734,1.101
Elongation till break,1-Stretch,5.82,55.839,6.175,1.149
Elongation till break,1-Stretch,6.02,56.28,6.616,1.221
Elongation till break,1-Stretch,6.22,56.721,7.057,1.317
Elongation till break,1-Stretch,6.42,57.163,7.499,1.398
Elongation till break,1-Stretch,6.62,57.603,7.939,1.532
Elongation till break,1-Stretch,6.82,58.045,8.381,1.642
Elongation till break,1-Stretch,7.02,58.486,8.822,1.752
Elongation till break,1-Stretch,7.22,58.927,9.263,1.872
Elongation till break,1-Stretch,7.42,59.368,9.704,1.972
Elongation till break,1-Stretch,7.62,59.809,10.145,2.078
Elongation till break,1-Stretch,7.82,60.25,10.586,2.164
Elongation till break,1-Stretch,8.02,60.691,11.027,2.264
Elongation till break,1-Stretch,8.22,61.132,11.468,2.365
Elongation till break,1-Stretch,8.42,61.573,11.909,2.475
Elongation till break,1-Stretch,8.62,62.014,12.35,2.609
Elongation till break,1-Stretch,8.82,62.455,12.791,2.738
Elongation till break,1-Stretch,9.02,62.897,13.233,2.858
Elongation till break,1-Stretch,9.22,63.338,13.674,2.963
Elongation till break,1-Stretch,9.42,63.779,14.115,3.069
Elongation till break,1-Stretch,9.62,64.22,14.556,3.141
Elongation till break,1-Stretch,9.82,64.661,14.997,3.241
Elongation till break,1-Stretch,10.02,65.102,15.438,3.332
Elongation till break,1-Stretch,10.22,65.543,15.879,3.466
Elongation till break,1-Stretch,10.42,65.984,16.32,3.591
Elongation till break,1-Stretch,10.62,66.425,16.761,3.744
Elongation till break,1-Stretch,10.82,66.866,17.202,3.897
Elongation till break,1-Stretch,11.02,67.307,17.643,4.045
Elongation till break,1-Stretch,11.22,67.748,18.084,4.184
Elongation till break,1-Stretch,11.42,68.19,18.526,4.309
Elongation till break,1-Stretch,11.62,68.631,18.967,4.447
Elongation till break,1-Stretch,11.82,69.072,19.408,4.543
Elongation till break,1-Stretch,12.02,69.513,19.849,4.696
Elongation till break,1-Stretch,12.22,69.954,20.29,4.854
Elongation till break,1-Stretch,12.42,70.395,20.731,5.027
Elongation till break,1-Stretch,12.62,70.836,21.172,5.18
Elongation till break,1-Stretch,12.82,71.277,21.613,5.314
Elongation till break,1-Stretch,13.02,71.718,22.054,5.477
Elongation till break,1-Stretch,13.22,72.159,22.495,5.596
Elongation till break,1-Stretch,13.42,72.6,22.936,5.721
Elongation till break,1-Stretch,13.62,73.042,23.378,5.831
Elongation till break,1-Stretch,13.82,73.482,23.818,5.936
Elongation till break,1-Stretch,14.02,73.924,24.26,6.056
Elongation till break,1-Stretch,14.22,74.365,24.701,6.147
Elongation till break,1-Stretch,14.42,74.806,25.142,6.238
Elongation till break,1-Stretch,14.62,75.247,25.583,6.247
Elongation till break,1-Stretch,14.82,75.688,26.024,1.159
Elongation till break,1-Stretch,15.02,76.129,26.465,0.345
Elongation till break,1-Stretch,15.22,76.57,26.906,0.613
Elongation till break,1-Stretch,15.42,77.011,27.347,0.627
Elongation till break,1-Stretch,15.62,77.452,27.788,0.632
Elongation till break,1-Stretch,15.82,77.894,28.23,0.646
Elongation till break,1-Stretch,16.02,78.334,28.67,0.68
Elongation till break,1-Stretch,16.22,78.776,29.112,0.694
Elongation till break,1-Stretch,16.42,79.217,29.553,0.699
Elongation till break,1-Stretch,16.62,79.658,29.994,0.713
Elongation till break,1-Stretch,16.82,80.099,30.435,0.728
