SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Stretch,0.81,44.815,0,-0.086
Elongation till break,1-Stretch,1.01,45.256,0.441,0.01
Elongation till break,1-Stretch,1.21,45.697,0.882,0.105
Elongation till break,1-Stretch,1.41,46.138,1.323,0.273
Elongation till break,1-Stretch,1.61,46.579,1.764,0.393
Elongation till break,1-Stretch,1.81,47.02,2.205,0.397
Elongation till break,1-Stretch,2.01,47.461,2.646,0.508
Elongation till break,1-Stretch,2.21,47.902,3.087,0.527
Elongation till break,1-Stretch,2.41,48.343,3.528,0.445
Elongation till break,1-Stretch,2.61,48.785,3.97,0.685
Elongation till break,1-Stretch,2.81,49.226,4.411,0.977
Elongation till break,1-Stretch,3.01,49.667,4.852,1.245
Elongation till break,1-Stretch,3.21,50.108,5.293,1.522
Elongation till break,1-Stretch,3.41,50.549,5.734,1.8
Elongation till break,1-Stretch,3.61,50.99,6.175,2.025
Elongation till break,1-Stretch,3.81,51.431,6.616,2.236
Elongation till break,1-Stretch,4.01,51.872,7.057,2.461
Elongation till break,1-Stretch,4.21,52.314,7.499,2.7
Elongation till break,1-Stretch,4.41,52.755,7.94,2.954
Elongation till break,1-Stretch,4.61,53.196,8.381,3.241
Elongation till break,1-Stretch,4.81,53.637,8.822,3.519
Elongation till break,1-Stretch,5.01,54.078,9.263,3.801
Elongation till break,1-Stretch,5.21,54.519,9.704,4.045
Elongation till break,1-Stretch,5.41,54.96,10.145,4.28
Elongation till break,1-Stretch,5.61,55.401,10.586,4.519
Elongation till break,1-Stretch,5.81,55.842,11.027,4.73
Elongation till break,1-Stretch,6.01,56.283,11.468,4.974
Elongation till break,1-Stretch,6.21,56.725,11.91,5.213
Elongation till break,1-Stretch,6.41,57.166,12.351,5.491
Elongation till break,1-Stretch,6.61,57.607,12.792,5.683
Elongation till break,1-Stretch,6.81,58.048,13.233,-0.991
Elongation till break,1-Stretch,7.01,58.489,13.674,-0.9
Elongation till break,1-Stretch,7.21,58.93,14.115,-0.909
Elongation till break,1-Stretch,7.41,59.371,14.556,-1.235
Elongation till break,1-Stretch,7.61,59.813,14.998,-1.02
Elongation till break,1-Stretch,7.81,60.254,15.439,-1.101
Elongation till break,1-Stretch,8.01,60.695,15.88,-1.044
Elongation till break,1-Stretch,8.21,61.136,16.321,-1.048
Elongation till break,1-Stretch,8.41,61.577,16.762,-1
Elongation till break,1-Stretch,8.61,62.018,17.203,-0.991
Elongation till break,1-Stretch,8.81,62.459,17.644,-0.957
Elongation till break,1-Stretch,9.01,62.9,18.085,-0.933
Elongation till break,1-Stretch,9.21,63.341,18.526,-0.905
Elongation till break,1-Stretch,9.41,63.782,18.967,-0.871
Elongation till break,1-Stretch,9.61,64.224,19.409,-0.866
