SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Stretch,9.620,64.224,20.223,25.102
Elongation till break,1-Stretch,9.820,64.664,20.663,25.828
Elongation till break,1-Stretch,10.020,65.106,21.105,26.579
Elongation till break,1-Stretch,10.220,65.547,21.546,27.402
Elongation till break,1-Stretch,10.420,65.988,21.987,28.273
Elongation till break,1-Stretch,10.620,66.429,22.428,28.564
Elongation till break,1-Stretch,10.820,66.87,22.869,29.241
Elongation till break,1-Stretch,11.020,67.311,23.31,29.968
Elongation till break,1-Stretch,11.220,67.752,23.751,30.791
Elongation till break,1-Stretch,11.420,68.194,24.193,31.735
Elongation till break,1-Stretch,11.620,68.634,24.633,32.606
Elongation till break,1-Stretch,11.820,69.076,25.075,32.582
Elongation till break,1-Stretch,12.020,69.517,25.516,33.260
Elongation till break,1-Stretch,12.220,69.958,25.957,34.276
Elongation till break,1-Stretch,12.420,70.399,26.398,35.293
Elongation till break,1-Stretch,12.620,70.84,26.839,36.310
Elongation till break,1-Stretch,12.820,71.281,27.28,36.455
Elongation till break,1-Stretch,13.020,71.723,27.722,36.358
Elongation till break,1-Stretch,13.220,72.163,28.162,36.963
Elongation till break,1-Stretch,13.420,72.605,28.604,37.109
Elongation till break,1-Stretch,13.620,73.046,29.045,38.174
Elongation till break,1-Stretch,13.820,73.487,29.486,39.190
Elongation till break,1-Stretch,14.020,73.928,29.927,27.402
Elongation till break,1-Stretch,14.220,74.369,30.368,-1.211
Elongation till break,1-Stretch,14.420,74.81,30.809,-0.243
Elongation till break,1-Stretch,14.620,75.251,31.25,-0.194
Elongation till break,1-Stretch,14.820,75.692,31.691,-0.146
Elongation till break,1-Stretch,15.020,76.133,32.132,-0.194
Elongation till break,1-Stretch,15.220,76.575,32.574,-0.170
Elongation till break,1-Stretch,15.420,77.016,33.015,-0.170
Elongation till break,1-Stretch,15.620,77.457,33.456,-0.194
Elongation till break,1-Stretch,15.820,77.898,33.897,-0.146
Elongation till break,1-Stretch,16.020,78.339,34.338,-0.194
Elongation till break,1-Stretch,16.220,78.78,34.779,-0.170
Elongation till break,1-Stretch,16.420,79.221,35.22,-0.097
Elongation till break,1-Stretch,16.620,79.662,35.661,-0.073
Elongation till break,1-Stretch,16.820,80.104,36.103,-0.000
Elongation till break,1-Stretch,17.020,80.545,36.544,-0.025
Elongation till break,1-Stretch,17.220,80.986,36.985,-0.025
Elongation till break,1-Stretch,17.420,81.427,37.426,-0.073
Elongation till break,1-Stretch,17.620,81.868,37.867,-0.073
Elongation till break,1-Stretch,17.820,82.309,38.308,-0.025
Elongation till break,1-Stretch,18.020,82.75,38.749,-0.049
Elongation till break,1-Stretch,18.220,83.191,39.19,-0.025
