SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44.001,0,-0.047
Elongation till break,1-Preload,0.200,44.001,0,0.004
Elongation till break,1-Preload,0.400,44.001,0,-0.047
Elongation till break,1-Stretch,0.420,44.001,0,-0.022
Elongation till break,1-Stretch,0.620,44.372,0.371,0.364
Elongation till break,1-Stretch,0.820,44.813,0.812,0.749
Elongation till break,1-Stretch,1.020,45.255,1.254,1.058
Elongation till break,1-Stretch,1.220,45.695,1.694,1.443
Elongation till break,1-Stretch,1.420,46.137,2.136,1.777
Elongation till break,1-Stretch,1.620,46.578,2.577,1.983
Elongation till break,1-Stretch,1.820,47.019,3.018,2.343
Elongation till break,1-Stretch,2.020,47.46,3.459,2.574
Elongation till break,1-Stretch,2.220,47.901,3.9,2.754
Elongation till break,1-Stretch,2.420,48.342,4.341,3.037
Elongation till break,1-Stretch,2.620,48.783,4.782,3.345
Elongation till break,1-Stretch,2.820,49.224,5.223,3.705
Elongation till break,1-Stretch,3.020,49.665,5.664,3.962
Elongation till break,1-Stretch,3.220,50.107,6.106,4.270
Elongation till break,1-Stretch,3.420,50.548,6.547,4.579
Elongation till break,1-Stretch,3.620,50.989,6.988,-0.073
Elongation till break,1-Stretch,3.820,51.43,7.429,0.030
Elongation till break,1-Stretch,4.020,51.871,7.87,-0.022
Elongation till break,1-Stretch,4.220,52.312,8.311,-0.022
Elongation till break,1-Stretch,4.420,52.753,8.752,-0.022
Elongation till break,1-Stretch,4.620,53.194,9.193,0.004
Elongation till break,1-Stretch,4.820,53.636,9.635,0.056
Elongation till break,1-Stretch,5.020,54.077,10.076,0.056
Elongation till break,1-Stretch,5.220,54.518,10.517,0.056
