SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44.001,0,-0.057
Elongation till break,1-Preload,0.200,44.001,0,0.020
Elongation till break,1-Preload,0.400,44.001,0,0.020
Elongation till break,1-Stretch,0.420,44.001,0,0.020
Elongation till break,1-Stretch,0.620,44.373,0.372,0.431
Elongation till break,1-Stretch,0.820,44.814,0.813,0.997
Elongation till break,1-Stretch,1.020,45.256,1.255,1.562
Elongation till break,1-Stretch,1.220,45.696,1.695,1.922
Elongation till break,1-Stretch,1.420,46.138,2.137,2.487
Elongation till break,1-Stretch,1.620,46.579,2.578,2.976
Elongation till break,1-Stretch,1.820,47.02,3.019,3.592
Elongation till break,1-Stretch,2.020,47.461,3.46,4.029
Elongation till break,1-Stretch,2.220,47.902,3.901,4.620
Elongation till break,1-Stretch,2.420,48.343,4.342,5.160
Elongation till break,1-Stretch,2.620,48.784,4.783,5.725
Elongation till break,1-Stretch,2.820,49.225,5.224,6.394
Elongation till break,1-Stretch,3.020,49.667,5.666,7.010
Elongation till break,1-Stretch,3.220,50.108,6.107,7.602
Elongation till break,1-Stretch,3.420,50.549,6.548,8.321
Elongation till break,1-Stretch,3.620,50.99,6.989,8.912
Elongation till break,1-Stretch,3.820,51.431,7.43,9.426
Elongation till break,1-Stretch,4.020,51.872,7.871,10.197
Elongation till break,1-Stretch,4.220,52.313,8.312,10.814
Elongation till break,1-Stretch,4.420,52.754,8.753,-0.699
Elongation till break,1-Stretch,4.620,53.196,9.195,-1.239
Elongation till break,1-Stretch,4.820,53.637,9.636,-1.110
Elongation till break,1-Stretch,5.020,54.078,10.077,-1.033
Elongation till break,1-Stretch,5.220,54.519,10.518,-1.008
Elongation till break,1-Stretch,5.420,54.96,10.959,-1.008
Elongation till break,1-Stretch,5.620,55.401,11.4,-0.956
Elongation till break,1-Stretch,5.820,55.842,11.841,-0.982
Elongation till break,1-Stretch,6.020,56.283,12.282,-1.008
Elongation till break,1-Stretch,6.220,56.724,12.723,-0.931
Elongation till break,1-Stretch,6.420,57.166,13.165,-0.956
Elongation till break,1-Stretch,6.620,57.606,13.605,-0.828
Elongation till break,1-Stretch,6.820,58.048,14.047,-0.905
