SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Stretch,3.42,50.549,0,-0.043
Elongation till break,1-Stretch,3.62,50.99,0.441,0.038
Elongation till break,1-Stretch,3.82,51.431,0.882,0.124
Elongation till break,1-Stretch,4.02,51.872,1.323,0.211
Elongation till break,1-Stretch,4.22,52.313,1.764,0.196
Elongation till break,1-Stretch,4.42,52.754,2.205,0.287
Elongation till break,1-Stretch,4.62,53.196,2.647,0.397
Elongation till break,1-Stretch,4.82,53.637,3.088,0.503
Elongation till break,1-Stretch,5.02,54.078,3.529,0.613
Elongation till break,1-Stretch,5.22,54.519,3.97,0.723
Elongation till break,1-Stretch,5.42,54.96,4.411,0.819
Elongation till break,1-Stretch,5.62,55.401,4.852,0.938
Elongation till break,1-Stretch,5.82,55.842,5.293,1.034
Elongation till break,1-Stretch,6.02,56.283,5.734,1.072
Elongation till break,1-Stretch,6.22,56.724,6.175,1.154
Elongation till break,1-Stretch,6.42,57.166,6.617,1.293
Elongation till break,1-Stretch,6.62,57.606,7.057,1.431
Elongation till break,1-Stretch,6.82,58.048,7.499,1.556
Elongation till break,1-Stretch,7.02,58.489,7.94,1.69
Elongation till break,1-Stretch,7.22,58.93,8.381,1.819
Elongation till break,1-Stretch,7.42,59.371,8.822,1.944
Elongation till break,1-Stretch,7.62,59.812,9.263,2.044
Elongation till break,1-Stretch,7.82,60.253,9.704,2.149
Elongation till break,1-Stretch,8.02,60.695,10.146,2.25
Elongation till break,1-Stretch,8.22,61.135,10.586,2.36
Elongation till break,1-Stretch,8.42,61.577,11.028,2.499
Elongation till break,1-Stretch,8.62,62.018,11.469,2.647
Elongation till break,1-Stretch,8.82,62.459,11.91,2.772
Elongation till break,1-Stretch,9.02,62.9,12.351,2.868
Elongation till break,1-Stretch,9.22,63.341,12.792,2.997
Elongation till break,1-Stretch,9.42,63.782,13.233,3.097
Elongation till break,1-Stretch,9.62,64.223,13.674,3.203
Elongation till break,1-Stretch,9.82,64.664,14.115,3.308
Elongation till break,1-Stretch,10.02,65.105,14.556,3.404
Elongation till break,1-Stretch,10.22,65.547,14.998,3.504
Elongation till break,1-Stretch,10.42,65.988,15.439,3.629
Elongation till break,1-Stretch,10.62,66.429,15.88,3.72
Elongation till break,1-Stretch,10.82,66.87,16.321,3.768
Elongation till break,1-Stretch,11.02,67.311,16.762,3.696
Elongation till break,1-Stretch,11.22,67.752,17.203,2.379
Elongation till break,1-Stretch,11.42,68.194,17.645,-0.287
Elongation till break,1-Stretch,11.62,68.634,18.085,-0.072
Elongation till break,1-Stretch,11.82,69.076,18.527,0.024
Elongation till break,1-Stretch,12.02,69.517,18.968,-0.034
Elongation till break,1-Stretch,12.22,69.958,19.409,-0.005
Elongation till break,1-Stretch,12.42,70.399,19.85,0.034
Elongation till break,1-Stretch,12.62,70.84,20.291,0.053
Elongation till break,1-Stretch,12.82,71.281,20.732,0.077
Elongation till break,1-Stretch,13.02,71.722,21.173,0.081
Elongation till break,1-Stretch,13.22,72.163,21.614,0.115
