SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44.001,0,-0.024
Elongation till break,1-Preload,0.200,44.001,0,0.140
Elongation till break,1-Preload,0.400,44.001,0,-0.024
Elongation till break,1-Stretch,0.420,44.001,0,0.058
Elongation till break,1-Stretch,0.620,44.373,0.372,0.222
Elongation till break,1-Stretch,0.820,44.814,0.813,0.467
Elongation till break,1-Stretch,1.020,45.256,1.255,0.386
Elongation till break,1-Stretch,1.220,45.697,1.696,0.877
Elongation till break,1-Stretch,1.420,46.138,2.137,0.877
Elongation till break,1-Stretch,1.620,46.579,2.578,1.450
Elongation till break,1-Stretch,1.820,47.02,3.019,1.531
Elongation till break,1-Stretch,2.020,47.461,3.46,1.613
Elongation till break,1-Stretch,2.220,47.902,3.901,2.023
Elongation till break,1-Stretch,2.420,48.343,4.342,2.186
Elongation till break,1-Stretch,2.620,48.784,4.783,2.595
Elongation till break,1-Stretch,2.820,49.225,5.224,2.841
Elongation till break,1-Stretch,3.020,49.667,5.666,3.414
Elongation till break,1-Stretch,3.220,50.108,6.107,3.496
Elongation till break,1-Stretch,3.420,50.549,6.548,3.578
Elongation till break,1-Stretch,3.620,50.99,6.989,4.151
Elongation till break,1-Stretch,3.820,51.431,7.43,4.805
Elongation till break,1-Stretch,4.020,51.872,7.871,5.215
Elongation till break,1-Stretch,4.220,52.313,8.312,5.460
Elongation till break,1-Stretch,4.420,52.754,8.753,5.951
Elongation till break,1-Stretch,4.620,53.196,9.195,6.361
Elongation till break,1-Stretch,4.820,53.637,9.636,6.770
Elongation till break,1-Stretch,5.020,54.078,10.077,7.425
Elongation till break,1-Stretch,5.220,54.519,10.518,7.998
Elongation till break,1-Stretch,5.420,54.96,10.959,8.407
Elongation till break,1-Stretch,5.620,55.401,11.4,9.307
Elongation till break,1-Stretch,5.820,55.842,11.841,9.389
Elongation till break,1-Stretch,6.020,56.283,12.282,10.207
Elongation till break,1-Stretch,6.220,56.724,12.723,10.699
Elongation till break,1-Stretch,6.420,57.166,13.165,11.272
Elongation till break,1-Stretch,6.620,57.606,13.605,12.008
Elongation till break,1-Stretch,6.820,58.048,14.047,12.581
Elongation till break,1-Stretch,7.020,58.489,14.488,13.318
Elongation till break,1-Stretch,7.220,58.93,14.929,13.973
Elongation till break,1-Stretch,7.420,59.371,15.37,14.709
Elongation till break,1-Stretch,7.620,59.812,15.811,15.528
Elongation till break,1-Stretch,7.820,60.253,16.252,15.937
Elongation till break,1-Stretch,8.020,60.695,16.694,16.919
Elongation till break,1-Stretch,8.220,61.135,17.134,17.492
Elongation till break,1-Stretch,8.420,61.577,17.576,18.392
Elongation till break,1-Stretch,8.620,62.018,18.017,19.047
Elongation till break,1-Stretch,8.820,62.459,18.458,19.866
Elongation till break,1-Stretch,9.020,62.9,18.899,20.684
Elongation till break,1-Stretch,9.220,63.341,19.34,21.585
Elongation till break,1-Stretch,9.420,63.782,19.781,22.158
Elongation till break,1-Stretch,9.620,64.223,20.222,22.976
Elongation till break,1-Stretch,9.820,64.664,20.663,23.958
Elongation till break,1-Stretch,10.020,65.106,21.105,24.449
Elongation till break,1-Stretch,10.220,65.547,21.546,25.595
Elongation till break,1-Stretch,10.420,65.988,21.987,26.332
Elongation till break,1-Stretch,10.620,66.429,22.428,27.478
Elongation till break,1-Stretch,10.820,66.87,22.869,27.641
Elongation till break,1-Stretch,11.020,67.311,23.31,28.378
Elongation till break,1-Stretch,11.220,67.752,23.751,28.624
Elongation till break,1-Stretch,11.420,68.194,24.193,28.951
Elongation till break,1-Stretch,11.620,68.634,24.633,29.524
Elongation till break,1-Stretch,11.820,69.076,25.075,28.869
Elongation till break,1-Stretch,12.020,69.517,25.516,-1.824
Elongation till break,1-Stretch,12.220,69.958,25.957,-1.333
