SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44.001,0,-0.010
Elongation till break,1-Preload,0.200,44.001,0,-0.010
Elongation till break,1-Preload,0.400,44.001,0,-0.010
Elongation till break,1-Stretch,0.420,44.001,0,-0.010
Elongation till break,1-Stretch,0.620,44.373,0.372,0.076
Elongation till break,1-Stretch,0.820,44.814,0.813,0.124
Elongation till break,1-Stretch,1.020,45.256,1.255,0.325
Elongation till break,1-Stretch,1.220,45.697,1.696,0.435
Elongation till break,1-Stretch,1.420,46.138,2.137,0.656
Elongation till break,1-Stretch,1.620,46.579,2.578,0.900
Elongation till break,1-Stretch,1.820,47.02,3.019,1.072
Elongation till break,1-Stretch,2.020,47.461,3.46,1.350
Elongation till break,1-Stretch,2.220,47.902,3.901,1.570
Elongation till break,1-Stretch,2.420,48.343,4.342,1.891
Elongation till break,1-Stretch,2.620,48.784,4.783,2.336
Elongation till break,1-Stretch,2.820,49.225,5.224,2.781
Elongation till break,1-Stretch,3.020,49.667,5.666,3.198
Elongation till break,1-Stretch,3.220,50.108,6.107,3.581
Elongation till break,1-Stretch,3.420,50.549,6.548,0.321
Elongation till break,1-Stretch,3.620,50.99,6.989,-0.862
Elongation till break,1-Stretch,3.820,51.431,7.43,-0.728
Elongation till break,1-Stretch,4.020,51.872,7.871,-1.202
Elongation till break,1-Stretch,4.220,52.313,8.312,-1.154
Elongation till break,1-Stretch,4.420,52.754,8.753,-1.408
Elongation till break,1-Stretch,4.620,53.196,9.195,-1.475
Elongation till break,1-Stretch,4.820,53.637,9.636,-1.436
Elongation till break,1-Stretch,5.020,54.078,10.077,-1.389
Elongation till break,1-Stretch,5.220,54.519,10.518,-1.365
Elongation till break,1-Stretch,5.420,54.96,10.959,-1.307
