SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44,0,-0.002
Elongation till break,1-Preload,0.200,44,0,-0.002
Elongation till break,1-Preload,0.400,44,0,-0.002
Elongation till break,1-Stretch,0.410,44,0,-0.002
Elongation till break,1-Stretch,0.610,44.362,0.362,0.358
Elongation till break,1-Stretch,0.810,44.803,0.803,0.769
Elongation till break,1-Stretch,1.010,45.244,1.244,1.181
Elongation till break,1-Stretch,1.210,45.685,1.685,1.617
Elongation till break,1-Stretch,1.410,46.126,2.126,1.900
Elongation till break,1-Stretch,1.610,46.567,2.567,2.234
Elongation till break,1-Stretch,1.810,47.009,3.009,2.568
Elongation till break,1-Stretch,2.010,47.449,3.449,2.851
Elongation till break,1-Stretch,2.210,47.891,3.891,3.185
Elongation till break,1-Stretch,2.410,48.332,4.332,3.571
Elongation till break,1-Stretch,2.610,48.773,4.773,3.930
Elongation till break,1-Stretch,2.810,49.214,5.214,4.342
Elongation till break,1-Stretch,3.010,49.655,5.655,4.573
Elongation till break,1-Stretch,3.210,50.096,6.096,3.725
Elongation till break,1-Stretch,3.410,50.537,6.537,-0.901
Elongation till break,1-Stretch,3.610,50.978,6.978,-0.438
Elongation till break,1-Stretch,3.810,51.419,7.419,-0.336
