SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44,0,-0.134
Elongation till break,1-Preload,0.200,44,0,-0.082
Elongation till break,1-Preload,0.400,44,0,-0.134
Elongation till break,1-Stretch,0.420,44,0,-0.134
Elongation till break,1-Stretch,0.620,44.371,0.371,0.433
Elongation till break,1-Stretch,0.820,44.812,0.812,0.922
Elongation till break,1-Stretch,1.020,45.253,1.253,1.308
Elongation till break,1-Stretch,1.220,45.694,1.694,1.875
Elongation till break,1-Stretch,1.420,46.135,2.135,2.390
Elongation till break,1-Stretch,1.620,46.577,2.577,2.879
Elongation till break,1-Stretch,1.820,47.018,3.018,3.420
Elongation till break,1-Stretch,2.020,47.459,3.459,3.960
Elongation till break,1-Stretch,2.220,47.9,3.9,4.372
Elongation till break,1-Stretch,2.420,48.341,4.341,5.016
Elongation till break,1-Stretch,2.620,48.782,4.782,5.583
Elongation till break,1-Stretch,2.820,49.223,5.223,6.201
Elongation till break,1-Stretch,3.020,49.664,5.664,6.896
Elongation till break,1-Stretch,3.220,50.105,6.105,7.591
Elongation till break,1-Stretch,3.420,50.546,6.546,8.286
Elongation till break,1-Stretch,3.620,50.987,6.987,8.956
Elongation till break,1-Stretch,3.820,51.429,7.429,9.754
Elongation till break,1-Stretch,4.020,51.869,7.869,10.501
Elongation till break,1-Stretch,4.220,52.311,8.311,11.325
Elongation till break,1-Stretch,4.420,52.752,8.752,12.149
Elongation till break,1-Stretch,4.620,53.193,9.193,12.973
Elongation till break,1-Stretch,4.820,53.634,9.634,13.900
Elongation till break,1-Stretch,5.020,54.075,10.075,14.801
Elongation till break,1-Stretch,5.220,54.516,10.516,15.676
Elongation till break,1-Stretch,5.420,54.957,10.957,16.500
Elongation till break,1-Stretch,5.620,55.398,11.398,17.401
Elongation till break,1-Stretch,5.820,55.839,11.839,18.303
Elongation till break,1-Stretch,6.020,56.28,12.28,19.255
Elongation till break,1-Stretch,6.220,56.721,12.721,20.182
Elongation till break,1-Stretch,6.420,57.163,13.163,21.135
Elongation till break,1-Stretch,6.620,57.603,13.603,22.010
Elongation till break,1-Stretch,6.820,58.045,14.045,22.963
Elongation till break,1-Stretch,7.020,58.486,14.486,23.916
Elongation till break,1-Stretch,7.220,58.927,14.927,24.714
Elongation till break,1-Stretch,7.420,59.368,15.368,25.512
Elongation till break,1-Stretch,7.620,59.809,15.809,26.079
Elongation till break,1-Stretch,7.820,60.25,16.25,25.461
Elongation till break,1-Stretch,8.020,60.691,16.691,-0.777
Elongation till break,1-Stretch,8.220,61.133,17.133,-1.473
Elongation till break,1-Stretch,8.420,61.573,17.573,-1.344
Elongation till break,1-Stretch,8.620,62.014,18.014,-1.344
Elongation till break,1-Stretch,8.820,62.455,18.455,-1.267
Elongation till break,1-Stretch,9.020,62.897,18.897,-1.344
Elongation till break,1-Stretch,9.220,63.338,19.338,-1.267
Elongation till break,1-Stretch,9.420,63.779,19.779,-1.215
Elongation till break,1-Stretch,9.620,64.22,20.22,-1.189
Elongation till break,1-Stretch,9.820,64.661,20.661,-1.189
Elongation till break,1-Stretch,10.020,65.102,21.102,-1.164
Elongation till break,1-Stretch,10.220,65.543,21.543,-1.164
