SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44,0,0.055
Elongation till break,1-Preload,0.200,44,0,-0.048
Elongation till break,1-Preload,0.400,44,0,-0.048
Elongation till break,1-Stretch,0.420,44,0,-0.048
Elongation till break,1-Stretch,0.620,44.371,0.371,0.492
Elongation till break,1-Stretch,0.820,44.812,0.812,1.110
Elongation till break,1-Stretch,1.020,45.253,1.253,1.883
Elongation till break,1-Stretch,1.220,45.694,1.694,2.758
Elongation till break,1-Stretch,1.420,46.135,2.135,3.634
Elongation till break,1-Stretch,1.620,46.577,2.577,4.483
Elongation till break,1-Stretch,1.820,47.018,3.018,5.307
Elongation till break,1-Stretch,2.020,47.459,3.459,6.106
Elongation till break,1-Stretch,2.220,47.9,3.9,7.033
Elongation till break,1-Stretch,2.420,48.341,4.341,7.882
Elongation till break,1-Stretch,2.620,48.782,4.782,8.886
Elongation till break,1-Stretch,2.820,49.223,5.223,9.839
Elongation till break,1-Stretch,3.020,49.664,5.664,10.946
Elongation till break,1-Stretch,3.220,50.105,6.105,12.002
Elongation till break,1-Stretch,3.420,50.546,6.546,12.800
Elongation till break,1-Stretch,3.620,50.987,6.987,-2.366
Elongation till break,1-Stretch,3.820,51.429,7.429,-1.954
Elongation till break,1-Stretch,4.020,51.869,7.869,-1.928
Elongation till break,1-Stretch,4.220,52.311,8.311,-1.928
Elongation till break,1-Stretch,4.420,52.752,8.752,-1.902
Elongation till break,1-Stretch,4.620,53.193,9.193,-1.902
Elongation till break,1-Stretch,4.820,53.634,9.634,-1.877
Elongation till break,1-Stretch,5.020,54.075,10.075,-1.851
Elongation till break,1-Stretch,5.220,54.516,10.516,-1.799
Elongation till break,1-Stretch,5.420,54.957,10.957,-1.825
Elongation till break,1-Stretch,5.620,55.398,11.398,-1.799
Elongation till break,1-Stretch,5.820,55.839,11.839,-1.825
Elongation till break,1-Stretch,6.020,56.28,12.28,-1.825
