SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44.001,0,-0.008
Elongation till break,1-Preload,0.200,44.001,0,0.002
Elongation till break,1-Preload,0.400,44.001,0,0.002
Elongation till break,1-Stretch,0.420,44.001,0,0.002
Elongation till break,1-Stretch,0.620,44.373,0.372,-0.097
Elongation till break,1-Stretch,0.820,44.814,0.813,-0.142
Elongation till break,1-Stretch,1.020,45.255,1.254,-0.078
Elongation till break,1-Stretch,1.220,45.696,1.695,0.066
Elongation till break,1-Stretch,1.420,46.137,2.136,0.309
Elongation till break,1-Stretch,1.620,46.579,2.578,0.562
Elongation till break,1-Stretch,1.820,47.019,3.018,0.899
Elongation till break,1-Stretch,2.020,47.461,3.46,1.176
Elongation till break,1-Stretch,2.220,47.902,3.901,1.315
Elongation till break,1-Stretch,2.420,48.343,4.342,1.285
Elongation till break,1-Stretch,2.620,48.784,4.783,0.235
Elongation till break,1-Stretch,2.820,49.225,5.224,0.567
Elongation till break,1-Stretch,3.020,49.666,5.665,-1.014
Elongation till break,1-Stretch,3.220,50.107,6.106,-0.970
Elongation till break,1-Stretch,3.420,50.548,6.547,-1.034
Elongation till break,1-Stretch,3.620,50.989,6.988,-1.079
Elongation till break,1-Stretch,3.820,51.431,7.43,-1.109
Elongation till break,1-Stretch,4.020,51.872,7.871,-1.148
Elongation till break,1-Stretch,4.220,52.313,8.312,-1.247
Elongation till break,1-Stretch,4.420,52.754,8.753,-1.262
Elongation till break,1-Stretch,4.620,53.195,9.194,-1.208
Elongation till break,1-Stretch,4.820,53.636,9.635,-1.173
Elongation till break,1-Stretch,5.020,54.077,10.076,-1.118
Elongation till break,1-Stretch,5.220,54.518,10.517,-1.074
Elongation till break,1-Stretch,5.420,54.96,10.959,-1.054
Elongation till break,1-Stretch,5.620,55.401,11.4,-1.014
